model,fs_method,k,accuracy,fmeasure,precision,recall,roc
nb,lass,7,0.947290793355069,0.9472240814844458,0.9485828308134515,0.947290793355069,0.9874955373931791
knn,lass,7,0.9630957925787922,0.9628857508878236,0.9639369787528189,0.9630957925787922,0.9917321760017469
rf,lass,7,0.9578326346840551,0.9576790717188224,0.9586310696819652,0.9578326346840551,0.9886557068509247
dt,lass,7,0.9402266728768824,0.9401836899137125,0.9408154485164699,0.9402266728768824,0.9361567336837563
lr,muin,7,0.934979040521658,0.9343387962143981,0.9365258050667598,0.934979040521658,0.9859569995338091
nb,muin,7,0.9420121099208197,0.9418292940119679,0.9426342551953916,0.9420121099208197,0.9847818391832476
knn,muin,7,0.9420586865393572,0.941808478609276,0.9425401065446961,0.9420586865393572,0.9766627759667393
rf,muin,7,0.9437820214252446,0.9435088312277964,0.9445450311867042,0.9437820214252446,0.9843071131353149
dt,muin,7,0.9297314081664337,0.929690486089122,0.9301956538766749,0.9297314081664337,0.9250328846463797
lr,chi,7,0.9420276354603322,0.9414564188274749,0.9437272374804548,0.9420276354603322,0.9837907938587598
nb,chi,7,0.9473218444340941,0.9472449168137785,0.9482268514566984,0.9473218444340941,0.9813192462267143
knn,chi,7,0.9332712311752832,0.9333766905269201,0.9342126771787754,0.9332712311752832,0.9723913246923402
rf,chi,7,0.943797546964757,0.9437328532255777,0.9444581552710861,0.943797546964757,0.9854485006507607
dt,chi,7,0.9226828132277596,0.9228481363523201,0.923531655203836,0.9226828132277596,0.9193599581988053
lr,rfc,7,0.9420276354603322,0.9415131109654489,0.9441379451626307,0.9420276354603322,0.9855651783223024
nb,rfc,7,0.9402732494954199,0.9402222395271191,0.9414748081115117,0.9402732494954199,0.9834548635482143
knn,rfc,7,0.9385188635305077,0.9383422056786277,0.9395616222628045,0.9385188635305077,0.977576126439949
rf,rfc,7,0.9473063188945815,0.9471389717652876,0.9479035267214936,0.9473063188945815,0.9856194661509106
dt,rfc,7,0.9279925477410341,0.9278918281998483,0.9287422502621319,0.9279925477410341,0.921643621418433
lr,corr,8,0.9332246545567457,0.9324980495612387,0.9348027439489617,0.9332246545567457,0.9856300810894651
nb,corr,8,0.9332401800962584,0.9329052381926981,0.9338281317035542,0.9332401800962584,0.9840524845888423
knn,corr,8,0.9420586865393572,0.9417320621098355,0.9429084328936318,0.9420586865393572,0.9743386135070544
rf,corr,8,0.9437820214252446,0.9435545245796059,0.9445827588416794,0.9437820214252446,0.9840313197011525
