model,fs_method,k,accuracy,fmeasure,precision,recall,roc
knn,var,4,0.7678531073446327,0.7458972222164877,0.8301481547515681,0.7678531073446327,0.8508639219576718
rf,var,4,0.7172881355932204,0.657987061060558,0.709399181398161,0.7172881355932204,0.8445023148148149
dt,var,4,0.7037853107344634,0.6525913290901132,0.7455055516212972,0.7037853107344634,0.8181175595238095
lr,lrs,4,0.7576836158192091,0.7455415163619221,0.7743175622711955,0.7576836158192091,0.8522734788359788
nb,lrs,4,0.7610169491525424,0.756999834854973,0.7692828702553456,0.7610169491525424,0.837756283068783
knn,lrs,4,0.717231638418079,0.711992849493994,0.7279825834273527,0.717231638418079,0.7916501322751321
rf,lrs,4,0.723954802259887,0.7194753767225863,0.7325729107682759,0.723954802259887,0.7962962962962963
dt,lrs,4,0.6531638418079095,0.6437843124224122,0.6614935929895399,0.6531638418079095,0.648313492063492
lr,rfe,4,0.7716384180790962,0.7691005041058301,0.7768125896711442,0.7716384180790962,0.8556547619047619
nb,rfe,4,0.798361581920904,0.7978951505531164,0.802072790136298,0.798361581920904,0.8571511243386244
knn,rfe,4,0.7477966101694916,0.7463114230952795,0.7510730767286025,0.7477966101694916,0.7980406746031745
rf,rfe,4,0.7478531073446328,0.7466968935889066,0.7498149471091221,0.7478531073446328,0.8100653108465607
dt,rfe,4,0.6501694915254237,0.650118587507777,0.6573933785065551,0.6501694915254237,0.6531580687830688
lr,bor,4,0.7106779661016949,0.6438239451405092,0.6223319483778333,0.7106779661016949,0.7686094576719577
nb,bor,4,0.6496610169491526,0.6128920324805426,0.6277499848475009,0.6496610169491526,0.7376074735449735
knn,bor,4,0.5483050847457627,0.4674573782185297,0.46355806574966085,0.5483050847457627,0.5829323743386243
rf,bor,4,0.5420903954802261,0.45255816048492237,0.4591378180863285,0.5420903954802261,0.455849041005291
dt,bor,4,0.45395480225988705,0.35316743040955295,0.5209030769291936,0.45395480225988705,0.4621693121693122
lr,lass,4,0.818361581920904,0.8138771625170325,0.8266664492967241,0.818361581920904,0.8846147486772488
nb,lass,4,0.8046892655367233,0.8033091531746741,0.8112512637687918,0.8046892655367233,0.8728422619047619
knn,lass,4,0.7949717514124294,0.7911667488030044,0.8017039949656942,0.7949717514124294,0.8422371031746032
rf,lass,4,0.7342372881355932,0.7328653310580304,0.7375560958614855,0.7342372881355932,0.8228670634920636
dt,lass,4,0.7109039548022598,0.70720091495557,0.711753972239133,0.7109039548022598,0.7140790343915344
lr,muin,4,0.798135593220339,0.7966930114624455,0.8080824577680218,0.798135593220339,0.8748842592592592
nb,muin,4,0.7845762711864407,0.7828183710128218,0.7927659803190888,0.7845762711864407,0.8664517195767196
knn,muin,4,0.7814124293785311,0.7772716988353842,0.7948151690500559,0.7814124293785311,0.8481357473544973
rf,muin,4,0.7712994350282486,0.7690422202200252,0.7818476151814514,0.7712994350282486,0.8483010912698413
dt,muin,4,0.7209039548022599,0.7196175018646096,0.7266613247405465,0.7209039548022599,0.7169642857142857
lr,chi,4,0.7814124293785311,0.7589421514911336,0.8283824449842058,0.7814124293785311,0.9015790343915345
nb,chi,4,0.7849152542372881,0.7556245863521982,0.8395944699346775,0.7849152542372881,0.8889054232804234
knn,chi,4,0.7103389830508474,0.6804126580841758,0.7367084644418075,0.7103389830508474,0.8038566468253968
rf,chi,4,0.7105084745762712,0.6699420398586826,0.7436072472238457,0.7105084745762712,0.7999255952380953
dt,chi,4,0.7003954802259887,0.6614220889477542,0.7381279246657999,0.7003954802259887,0.772676917989418
lr,rfc,4,0.798361581920904,0.779009842391123,0.842716148644015,0.798361581920904,0.8988425925925926
nb,rfc,4,0.778135593220339,0.749160342188,0.8306662977176437,0.778135593220339,0.8932291666666667
knn,rfc,4,0.7036158192090396,0.6437141337063043,0.7020813784893456,0.7036158192090396,0.8217551256613757
rf,rfc,4,0.7341242937853106,0.6970655243021234,0.7951791391394939,0.7341242937853106,0.8068617724867725
dt,rfc,4,0.6835028248587571,0.6376223947745338,0.737471732918607,0.6835028248587571,0.6890914351851851
lr,ulap,4,0.7983050847457627,0.7791527255075306,0.8396321989344215,0.7983050847457627,0.8979786706349208
nb,ulap,4,0.7748587570621469,0.7462323677919798,0.8206353425906224,0.7748587570621469,0.8916873346560846
knn,ulap,4,0.7611299435028249,0.7396632755845567,0.817629723571678,0.7611299435028249,0.8377232142857143
rf,ulap,4,0.7071186440677967,0.6477473544269852,0.701212926435568,0.7071186440677967,0.8355241402116402
dt,ulap,4,0.7037853107344634,0.6525913290901132,0.7455055516212972,0.7037853107344634,0.8181175595238095
lr,uilap,4,0.7410169491525425,0.7116024358809383,0.8110627993615444,0.7410169491525425,0.8748305224867725
nb,uilap,4,0.7445197740112993,0.7110361885943837,0.7058187398041144,0.7445197740112993,0.8734995039682539
knn,uilap,4,0.7242372881355932,0.6880082878315299,0.6950844510431736,0.7242372881355932,0.7622106481481481
rf,uilap,4,0.683728813559322,0.615853466710513,0.588557851829187,0.683728813559322,0.8115947420634921
dt,uilap,4,0.6870621468926555,0.6231056647872988,0.682855403618264,0.6870621468926555,0.7923859126984126
lr,ucos,4,0.7983050847457627,0.7791527255075306,0.8396321989344215,0.7983050847457627,0.8979786706349208
nb,ucos,4,0.7748587570621469,0.7462323677919798,0.8206353425906224,0.7748587570621469,0.8916873346560846
knn,ucos,4,0.7678531073446327,0.7458972222164877,0.8301481547515681,0.7678531073446327,0.8508639219576718
rf,ucos,4,0.7003954802259889,0.6373011038001728,0.6975513533986818,0.7003954802259889,0.8467509920634921
dt,ucos,4,0.7171186440677967,0.6778864936956226,0.7497130503372704,0.7171186440677967,0.8181175595238095
lr,upcorr,4,0.6867231638418079,0.6418826982029604,0.663933094341856,0.6867231638418079,0.8094246031746032
nb,upcorr,4,0.6325423728813558,0.5989986308075077,0.5914970238893852,0.6325423728813558,0.7504712301587302
knn,upcorr,4,0.5956497175141243,0.5239036409352471,0.5165114928904944,0.5956497175141243,0.628885582010582
rf,upcorr,4,0.5081355932203391,0.42391537546206826,0.4235190760656888,0.5081355932203391,0.45921792328042327
dt,upcorr,4,0.43395480225988703,0.3634132526826276,0.3559835666167729,0.43395480225988703,0.4357969576719577
lr,ufrufs,4,0.7307909604519774,0.7234170306356347,0.7386110902306495,0.7307909604519774,0.7792328042328043
nb,ufrufs,4,0.6970621468926554,0.6851694682391469,0.69878664888561,0.6970621468926554,0.7529844576719577
knn,ufrufs,4,0.6935593220338983,0.689051647955395,0.694055539821838,0.6935593220338983,0.7437954695767195
rf,ufrufs,4,0.6666666666666666,0.6572074416162719,0.6833034240483806,0.6666666666666666,0.7072999338624338
dt,ufrufs,4,0.6266101694915254,0.6194944908152431,0.6314168125136119,0.6266101694915254,0.6220568783068783
lr,corr,5,0.8151412429378532,0.8122497916134425,0.8205058626511939,0.8151412429378532,0.8876570767195766
nb,corr,5,0.8150282485875706,0.8134400712900556,0.8173643044668084,0.8150282485875706,0.8776703042328042
knn,corr,5,0.7949152542372881,0.7913733095351081,0.801064797058124,0.7949152542372881,0.850020667989418
rf,corr,5,0.7410734463276836,0.7380455476325146,0.7466252572696643,0.7410734463276836,0.8406952711640212
dt,corr,5,0.7073446327683616,0.703878295925295,0.7129524264752011,0.7073446327683616,0.7033936838624338
lr,tree,5,0.8017514124293786,0.7825400930304164,0.8436015405930952,0.8017514124293786,0.9104745370370371
nb,tree,5,0.7881920903954802,0.7662734759235685,0.8316696201194149,0.7881920903954802,0.8959408068783068
knn,tree,5,0.7105084745762713,0.6549976823719733,0.8104096495333698,0.7105084745762713,0.8425967261904763
rf,tree,5,0.7240112994350282,0.6763936173277815,0.7945831538913921,0.7240112994350282,0.8517319775132275
dt,tree,5,0.7103389830508475,0.6696441392893769,0.7335677537059756,0.7103389830508475,0.7120701058201059
lr,var,5,0.805141242937853,0.7858596378323854,0.8479544861575029,0.805141242937853,0.9086516203703704
nb,var,5,0.7646327683615819,0.7348926000920442,0.8189709917068353,0.7646327683615819,0.895159556878307
knn,var,5,0.8116949152542372,0.8006305516392433,0.8478424982855083,0.8116949152542372,0.8722180886243386
rf,var,5,0.7677966101694915,0.7480485472745741,0.8192287389321287,0.7677966101694915,0.8760830026455027
dt,var,5,0.7542372881355932,0.7313138987026718,0.8056670826825861,0.7542372881355932,0.7931051587301587
lr,lrs,5,0.8012994350282486,0.7951745755669057,0.8155951035502417,0.8012994350282486,0.8707258597883598
nb,lrs,5,0.797909604519774,0.7942444978697134,0.8059773683435545,0.797909604519774,0.8555638227513226
knn,lrs,5,0.7577401129943503,0.7539946433725834,0.7699649333229239,0.7577401129943503,0.808974041005291
rf,lrs,5,0.7576271186440678,0.7561606865284509,0.7620506574965376,0.7576271186440678,0.8306092923280424
dt,lrs,5,0.6803389830508475,0.6767370747197007,0.6826864109561804,0.6803389830508475,0.675628306878307
lr,rfe,5,0.8017514124293786,0.7825400930304164,0.8436015405930952,0.8017514124293786,0.9104745370370371
nb,rfe,5,0.7881920903954802,0.7662734759235685,0.8316696201194149,0.7881920903954802,0.8959408068783068
knn,rfe,5,0.7105084745762713,0.6549976823719733,0.8104096495333698,0.7105084745762713,0.8425967261904763
rf,rfe,5,0.7103954802259886,0.6596113562259207,0.7778990972633134,0.7103954802259886,0.839289847883598
dt,rfe,5,0.700225988700565,0.6593103565364331,0.7257425546795304,0.700225988700565,0.7022486772486772
lr,bor,5,0.7309604519774011,0.6756442360890282,0.7174260791522296,0.7309604519774011,0.8141617063492064
nb,bor,5,0.6667796610169491,0.6333772775346406,0.6275926872603366,0.6667796610169491,0.7671875
knn,bor,5,0.5922598870056498,0.5186766411716474,0.5004207141972838,0.5922598870056498,0.6160383597883597
rf,bor,5,0.5758757062146893,0.49076805711209415,0.4972781330721071,0.5758757062146893,0.5735491071428571
dt,bor,5,0.488135593220339,0.4097043568379255,0.5252017782525187,0.488135593220339,0.490790343915344
