model,fs_method,k,accuracy,fmeasure,precision,recall,roc
rf,tree,19,0.7846153846153847,0.7556954228108074,0.7653675692499221,0.7846153846153847,0.8752107279693486
dt,tree,19,0.8153846153846154,0.808080908164872,0.8783218374616226,0.8153846153846154,0.782911877394636
lr,var,19,0.8358974358974358,0.8070963965884139,0.8414076164076164,0.8358974358974358,0.8514942528735633
nb,var,19,0.717948717948718,0.7330743090462198,0.8135500972457494,0.717948717948718,0.8325415070242655
knn,var,19,0.7230769230769231,0.7060180605836723,0.7039751206520657,0.7230769230769231,0.6823499361430396
rf,var,19,0.8102564102564103,0.7914742881949358,0.8034505726662589,0.8102564102564103,0.8396296296296295
dt,var,19,0.8,0.7903804150712929,0.8675510446343779,0.8,0.7484674329501916
lr,lrs,19,0.8358974358974358,0.806328239661573,0.8465126225126225,0.8358974358974358,0.8640613026819924
nb,lrs,19,0.7076923076923076,0.723716957366403,0.8181784081669665,0.7076923076923076,0.8328735632183907
knn,lrs,19,0.7384615384615384,0.722619677592186,0.7283790283790282,0.7384615384615384,0.6841123882503194
rf,lrs,19,0.8153846153846154,0.7965035633263058,0.81464262233493,0.8153846153846154,0.8465389527458493
dt,lrs,19,0.7487179487179487,0.7441678621756688,0.8134165761616743,0.7487179487179487,0.7018007662835248
lr,rfe,19,0.8307692307692307,0.7966660309341677,0.8128049246470299,0.8307692307692307,0.8452362707535122
nb,rfe,19,0.7230769230769231,0.7372518629978007,0.8154262328060955,0.7230769230769231,0.8303065134099616
knn,rfe,19,0.7230769230769231,0.7049724330346638,0.7032310261731842,0.7230769230769231,0.6896807151979566
rf,rfe,19,0.7948717948717949,0.7758192626461857,0.7786515316622843,0.7948717948717949,0.8435632183908046
dt,rfe,19,0.7435897435897436,0.7421843994551565,0.8437241770575102,0.7435897435897436,0.7361302681992337
lr,bor,19,0.8205128205128205,0.786303692504533,0.8006760893246462,0.8205128205128205,0.8625798212005108
nb,bor,19,0.7076923076923076,0.7227573233939386,0.8122194395993023,0.7076923076923076,0.8232311621966794
knn,bor,19,0.7641025641025642,0.7498995950297782,0.7790900682432941,0.7641025641025642,0.7765900383141762
rf,bor,19,0.8205128205128205,0.8023756300679377,0.8255059015059014,0.8205128205128205,0.8545210727969348
dt,bor,19,0.8102564102564103,0.8032689001342501,0.8681402643841217,0.8102564102564103,0.7740229885057471
lr,lass,19,0.8256410256410256,0.7915406927270686,0.8056388684809738,0.8256410256410256,0.8675095785440613
nb,lass,19,0.6820512820512821,0.6986238654407317,0.8202233969497396,0.6820512820512821,0.8264495530012772
knn,lass,19,0.717948717948718,0.7058467477160614,0.7137456905839258,0.717948717948718,0.6963218390804597
rf,lass,19,0.7948717948717949,0.776650744080774,0.7903067838814445,0.7948717948717949,0.8243933588761175
dt,lass,19,0.7487179487179487,0.7411133880810793,0.7819572069458948,0.7487179487179487,0.6751340996168583
lr,muin,19,0.8153846153846154,0.7833107736092426,0.802131802131802,0.8153846153846154,0.8406641123882503
nb,muin,19,0.7076923076923076,0.7226761467904832,0.8174973174973175,0.7076923076923076,0.8046871008939973
knn,muin,19,0.7282051282051282,0.714900183211085,0.7154847303234401,0.7282051282051282,0.6653767560664112
rf,muin,19,0.8205128205128205,0.7989345342093574,0.8118196618196617,0.8205128205128205,0.8355810983397189
dt,muin,19,0.7128205128205127,0.7079952839606591,0.8256530576289249,0.7128205128205127,0.7029118773946361
lr,chi,19,0.8307692307692307,0.7944934945702209,0.8016553413838482,0.8307692307692307,0.8420945083014049
nb,chi,19,0.7076923076923076,0.725560339610962,0.8222505825454249,0.7076923076923076,0.8524904214559387
knn,chi,19,0.7846153846153846,0.7576691538935356,0.7398818631510939,0.7846153846153846,0.8105619412515963
rf,chi,19,0.7794871794871796,0.7418890304251655,0.7352810010502319,0.7794871794871796,0.7995402298850574
dt,chi,19,0.7025641025641025,0.6904745192382722,0.6934981684981685,0.7025641025641025,0.5837164750957855
lr,rfc,19,0.8256410256410256,0.7915406927270686,0.8056388684809738,0.8256410256410256,0.848735632183908
nb,rfc,19,0.6974358974358974,0.7147653154019306,0.8069962677094636,0.6974358974358974,0.830102171136654
knn,rfc,19,0.7435897435897436,0.7301482487116061,0.7333502395040857,0.7435897435897436,0.7116858237547893
rf,rfc,19,0.8102564102564103,0.7918362086631318,0.8108112874779542,0.8102564102564103,0.8635632183908045
dt,rfc,19,0.7743589743589743,0.7704870627546828,0.8465075860642782,0.7743589743589743,0.7508045977011494
lr,corr,20,0.8358974358974358,0.7988316505122363,0.8116387004079313,0.8358974358974358,0.8386462324393358
nb,corr,20,0.7128205128205127,0.7298572021686942,0.8249534826842225,0.7128205128205127,0.8431162196679439
