model,fs_method,k,accuracy,fmeasure,precision,recall,roc
dt,tree,3,0.9600000000000002,0.9598997493734336,0.9622895622895623,0.9600000000000002,0.97
lr,var,3,0.9400000000000001,0.9394445710235184,0.9467171717171718,0.9400000000000001,0.9906666666666666
nb,var,3,0.96,0.9598319029897977,0.9634343434343435,0.96,0.9953333333333333
knn,var,3,0.96,0.9598997493734336,0.9622895622895623,0.96,0.9966666666666665
rf,var,3,0.96,0.9598319029897977,0.9634343434343433,0.96,0.9906666666666666
dt,var,3,0.9600000000000002,0.9598997493734336,0.9622895622895623,0.9600000000000002,0.97
lr,lrs,3,0.9333333333333332,0.9328624591782486,0.9382996632996633,0.9333333333333332,0.9850000000000001
nb,lrs,3,0.96,0.9596972228551175,0.9656565656565658,0.96,0.9959999999999999
knn,lrs,3,0.96,0.9593882533712929,0.9674436674436675,0.96,0.993
rf,lrs,3,0.9466666666666667,0.9463638895217843,0.9495454545454546,0.9466666666666667,0.9896666666666667
dt,lrs,3,0.9666666666666668,0.9665831244778612,0.9683501683501683,0.9666666666666668,0.975
lr,rfe,3,0.9400000000000001,0.9394445710235184,0.9467171717171718,0.9400000000000001,0.9906666666666666
nb,rfe,3,0.96,0.9598319029897977,0.9634343434343435,0.96,0.9953333333333333
knn,rfe,3,0.96,0.9598997493734336,0.9622895622895623,0.96,0.9966666666666665
rf,rfe,3,0.96,0.9598319029897977,0.9634343434343433,0.96,0.9911666666666668
dt,rfe,3,0.9533333333333334,0.9532497911445279,0.9550168350168351,0.9533333333333334,0.9650000000000001
lr,bor,3,0.8533333333333333,0.8494794492236947,0.8676739926739927,0.8533333333333333,0.9626666666666667
nb,bor,3,0.8800000000000001,0.87918775211816,0.8879823879823882,0.8800000000000001,0.9813333333333333
knn,bor,3,0.9266666666666667,0.9264150274676591,0.9304377104377105,0.9266666666666667,0.9856666666666666
rf,bor,3,0.9400000000000001,0.939983291562239,0.9406060606060607,0.9400000000000001,0.9828333333333333
dt,bor,3,0.9199999999999999,0.9188554720133668,0.9288311688311689,0.9199999999999999,0.9400000000000001
lr,lass,3,0.9400000000000001,0.9394445710235184,0.9467171717171718,0.9400000000000001,0.9906666666666666
nb,lass,3,0.96,0.9598319029897977,0.9634343434343435,0.96,0.9953333333333333
knn,lass,3,0.96,0.9598997493734336,0.9622895622895623,0.96,0.9966666666666665
rf,lass,3,0.96,0.9598319029897977,0.9634343434343433,0.96,0.9863333333333333
dt,lass,3,0.9533333333333334,0.9532497911445279,0.9550168350168351,0.9533333333333334,0.9650000000000001
lr,muin,3,0.9400000000000001,0.9394445710235184,0.9467171717171718,0.9400000000000001,0.9906666666666666
nb,muin,3,0.96,0.9598319029897977,0.9634343434343435,0.96,0.9953333333333333
knn,muin,3,0.96,0.9598997493734336,0.9622895622895623,0.96,0.9966666666666665
rf,muin,3,0.96,0.9598319029897977,0.9634343434343433,0.96,0.9913333333333334
dt,muin,3,0.9533333333333334,0.9532497911445279,0.9550168350168351,0.9533333333333334,0.9650000000000001
lr,chi,3,0.9400000000000001,0.9394445710235184,0.9467171717171718,0.9400000000000001,0.9906666666666666
nb,chi,3,0.96,0.9598319029897977,0.9634343434343435,0.96,0.9953333333333333
knn,chi,3,0.96,0.9598997493734336,0.9622895622895623,0.96,0.9966666666666665
rf,chi,3,0.96,0.9598319029897977,0.9634343434343433,0.96,0.9911666666666668
dt,chi,3,0.9600000000000002,0.9598997493734336,0.9622895622895623,0.9600000000000002,0.97
lr,rfc,3,0.9400000000000001,0.9394445710235184,0.9467171717171718,0.9400000000000001,0.9906666666666666
nb,rfc,3,0.96,0.9598319029897977,0.9634343434343435,0.96,0.9953333333333333
knn,rfc,3,0.96,0.9598997493734336,0.9622895622895623,0.96,0.9966666666666665
rf,rfc,3,0.96,0.9598319029897977,0.9634343434343433,0.96,0.9913333333333334
dt,rfc,3,0.9533333333333334,0.9532497911445279,0.9550168350168351,0.9533333333333334,0.9650000000000001
