model,fs_method,k,accuracy,fmeasure,precision,recall,roc
ab,upcorr,6,0.7701547144944559,0.7287966628588691,0.7192028437867504,0.7701547144944559,0.5391263582968971
svc,upcorr,6,0.8044050654671517,0.791616390547263,0.790781581964386,0.8044050654671517,0.8666039045312658
ri,upcorr,6,0.8048846803999655,0.7924411391138845,0.7917090707303406,0.8048846803999655,0.8696618584909608
xgb,upcorr,6,0.8027261266939805,0.793801950362065,0.7892474010929293,0.8027261266939805,0.8669833978196175
lr,ufrufs,6,0.7991399020141535,0.7866110979527201,0.7868288356957939,0.7991399020141535,0.864037643733212
nb,ufrufs,6,0.7720883591668338,0.764520111406368,0.7750921886102866,0.7720883591668338,0.8253133983632186
knn,ufrufs,6,0.7953084262097814,0.7840557311744396,0.7776470605862098,0.7953084262097814,0.8264260232863929
rf,ufrufs,6,0.8149405495229637,0.8028513532606005,0.7979586621080241,0.8149405495229637,0.8653993872121489
dt,ufrufs,6,0.7443125232788013,0.7450666536577255,0.7490252854152717,0.7443125232788013,0.7348811428577544
gb,ufrufs,6,0.8166117525714123,0.8062555373777865,0.8044102123390943,0.8166117525714123,0.8801770670810193
ab,ufrufs,6,0.7574684124573821,0.7146910729146276,0.7112384767032905,0.7574684124573821,0.5641881730307914
svc,ufrufs,6,0.8063200870985302,0.7931086474288104,0.7932506852069489,0.8063200870985302,0.8681655008948985
ri,ufrufs,6,0.8036879351345156,0.7911880912236333,0.7900520904555924,0.8036879351345156,0.8699725588782122
xgb,ufrufs,6,0.8008156891957711,0.7923838440264062,0.7894345563006848,0.8008156891957711,0.8653498724400933
lr,corr,7,0.7967469844998998,0.7835738609905925,0.7888096231713773,0.7967469844998998,0.8727928661542158
nb,corr,7,0.7414382717817952,0.7465136698268239,0.776513310163161,0.7414382717817952,0.8247572174582409
knn,corr,7,0.8044079305503825,0.7951860637198344,0.7944353017404198,0.8044079305503825,0.8485179827804347
rf,corr,7,0.8087150101710456,0.7979912092177841,0.7943550387439894,0.8087150101710456,0.8764378318209257
dt,corr,7,0.7301916740681317,0.7310267038848839,0.734900435613471,0.7301916740681317,0.721049822774879
gb,corr,7,0.8151789244477552,0.8068309134500795,0.8072136184441074,0.8151789244477552,0.8830568483743774
ab,corr,7,0.747409105234507,0.6990563020675882,0.7046722891819892,0.747409105234507,0.5017173483434497
svc,corr,7,0.7986611466063088,0.785271948735832,0.7899979718309675,0.7986611466063088,0.874790250086523
ri,corr,7,0.7924370397960061,0.778704437718484,0.7853250066732141,0.7924370397960061,0.8755540727880848
xgb,corr,7,0.7981832507234335,0.7893617614560237,0.7883660494835478,0.7981832507234335,0.8662837785798129
lr,tree,7,0.8070406555310432,0.7950420904289162,0.7938481712704734,0.8070406555310432,0.8729353387977004
nb,tree,7,0.7579609202647337,0.7587581715123427,0.7829032531226807,0.7579609202647337,0.8291010926856668
knn,tree,7,0.802732716385411,0.7922647169665332,0.7864731836769515,0.802732716385411,0.8432192759903472
rf,tree,7,0.8158974873220067,0.8046210284697153,0.8001296747736408,0.8158974873220067,0.8767366925913231
dt,tree,7,0.7380921410766983,0.7392367571939135,0.7412036534217923,0.7380921410766983,0.7296273620409373
gb,tree,7,0.813981033149013,0.8045922953018263,0.8033836707658335,0.813981033149013,0.8869739669634622
ab,tree,7,0.7481273816004356,0.6991014625912049,0.7080706212669273,0.7481273816004356,0.5100941558243796
svc,tree,7,0.8077572128470333,0.7951620597299061,0.7934963749953324,0.8077572128470333,0.8727706887959504
ri,tree,7,0.8053637223161333,0.7930089073587723,0.7915257132794057,0.8053637223161333,0.8734307686386884
xgb,tree,7,0.8051244878663726,0.7966318625250851,0.7918061811528194,0.8051244878663726,0.8699870795396588
lr,var,7,0.8070406555310432,0.7950420904289162,0.7938481712704734,0.8070406555310432,0.8729353387977004
nb,var,7,0.7579609202647337,0.7587581715123427,0.7829032531226807,0.7579609202647337,0.8291010926856668
knn,var,7,0.802732716385411,0.7922647169665332,0.7864731836769515,0.802732716385411,0.8432192759903472
rf,var,7,0.8194882961350027,0.8078044903249845,0.8015758355877687,0.8194882961350027,0.8760272712556118
dt,var,7,0.738091568060052,0.7398717581752292,0.7430874794281633,0.738091568060052,0.7312337168575944
gb,var,7,0.8144597885568576,0.8053002801886532,0.8046711488026963,0.8144597885568576,0.8870788490955153
ab,var,7,0.7481273816004356,0.6991014625912049,0.7080706212669273,0.7481273816004356,0.5100941558243796
svc,var,7,0.8077572128470333,0.7951620597299061,0.7934963749953324,0.8077572128470333,0.8722750915585676
ri,var,7,0.8053637223161333,0.7930089073587723,0.7915257132794057,0.8053637223161333,0.8734307686386884
xgb,var,7,0.8027318568604418,0.794733880566008,0.790616329171822,0.8027318568604418,0.8691425338022943
lr,lrs,7,0.7967469844998998,0.7835738609905925,0.7888096231713773,0.7967469844998998,0.8727928661542158
nb,lrs,7,0.7414382717817952,0.7465136698268239,0.776513310163161,0.7414382717817952,0.8247572174582409
knn,lrs,7,0.8044079305503825,0.7951860637198344,0.7944353017404198,0.8044079305503825,0.8485179827804347
rf,lrs,7,0.8096716614617655,0.798221014672517,0.7936346708647767,0.8096716614617655,0.8774500447746533
dt,lrs,7,0.7311503309171131,0.7320837922459128,0.7358661100134076,0.7311503309171131,0.7213789821016565
gb,lrs,7,0.8151789244477552,0.8067480991482554,0.8074980955097344,0.8151789244477552,0.882990841707444
ab,lrs,7,0.747409105234507,0.6990563020675882,0.7046722891819892,0.747409105234507,0.5017173483434497
svc,lrs,7,0.7986611466063088,0.785271948735832,0.7899979718309675,0.7986611466063088,0.8749658948374952
ri,lrs,7,0.7924370397960061,0.778704437718484,0.7853250066732141,0.7924370397960061,0.8755540727880848
xgb,lrs,7,0.8020130074778672,0.7939594410860729,0.7914987372474006,0.8020130074778672,0.8679079310489299
lr,rfe,7,0.7967469844998998,0.7835738609905925,0.7888096231713773,0.7967469844998998,0.8727928661542158
nb,rfe,7,0.7414382717817952,0.7465136698268239,0.776513310163161,0.7414382717817952,0.8247572174582409
knn,rfe,7,0.8044079305503825,0.7951860637198344,0.7944353017404198,0.8044079305503825,0.8485179827804347
rf,rfe,7,0.8103887917944016,0.7994395217599527,0.7940709167221159,0.8103887917944016,0.8762350649463899
dt,rfe,7,0.7266037303383663,0.727922448580091,0.7322449402381105,0.7266037303383663,0.7165971358315051
gb,rfe,7,0.8151792109560784,0.8071164846667808,0.8085220216324785,0.8151792109560784,0.8830296307783895
